City,PM25,NO2,PM10,AQI_PM25,AQI_NO2,AQI_PM10,AQI_MAX,datetimeUtc
Nairobi,8.5,0.01281375,18,36,1,17,36,2024-02-23T18:00:00+00:00
Nairobi,7.7,0.0172125,16,33,1,15,33,2024-02-23T19:00:00+00:00
Nairobi,6.9,0.0210375,14,29,1,13,29,2024-02-23T20:00:00+00:00
Nairobi,7.6,0.02295,17,32,1,16,32,2024-02-23T21:00:00+00:00
Nairobi,7.9,0.0248625,18,33,1,17,33,2024-02-23T22:00:00+00:00
Nairobi,6.5,0.042075,15,28,1,14,28,2024-02-23T23:00:00+00:00
Nairobi,6.1,0.0439875,14,26,1,13,26,2024-02-24T00:00:00+00:00
Nairobi,7.3,0.03825,19,31,1,18,31,2024-02-24T01:00:00+00:00
Nairobi,7,0.0363375,18,30,1,17,30,2024-02-24T02:00:00+00:00
Nairobi,7.9,0.0363375,22,33,1,21,33,2024-02-24T03:00:00+00:00
Nairobi,7.9,0.034425,21,33,1,20,33,2024-02-24T04:00:00+00:00
Nairobi,8,0.042075,23,34,1,22,34,2024-02-24T05:00:00+00:00
Nairobi,9.5,0.0439875,26,40,1,25,40,2024-02-24T06:00:00+00:00
Nairobi,8.8,0.034425,24,37,1,23,37,2024-02-24T07:00:00+00:00
Nairobi,17,0.0325125,40,62,1,38,62,2024-02-24T08:00:00+00:00
Nairobi,7.7,0.0286875,19,33,1,18,33,2024-02-24T09:00:00+00:00
Nairobi,6.6,0.0149175,16,28,1,15,28,2024-02-24T10:00:00+00:00
Nairobi,11,0.01357875,29,46,1,27,46,2024-02-24T11:00:00+00:00
Nairobi,6.5,0.01243125,13,28,1,13,28,2024-02-24T12:00:00+00:00
Nairobi,5.1,0.0286875,11,22,1,11,22,2024-02-24T13:00:00+00:00
Nairobi,5,0.01740375,10,21,1,10,21,2024-02-24T14:00:00+00:00
Nairobi,6.9,0.002295,16,29,1,15,29,2024-02-24T15:00:00+00:00
Nairobi,5.7,0.0133875,11,24,1,11,24,2024-02-24T16:00:00+00:00
Nairobi,5.1,0.026775,11,22,1,11,22,2024-02-24T17:00:00+00:00
Nairobi,6,0.03825,14,25,1,13,25,2024-02-24T18:00:00+00:00
Nairobi,8.3,0.034425,22,35,1,21,35,2024-02-24T19:00:00+00:00
Nairobi,14,0.034425,39,56,1,37,56,2024-02-24T20:00:00+00:00
Nairobi,12,0.034425,35,50,1,33,50,2024-02-24T21:00:00+00:00
Nairobi,9.9,0.042075,29,42,1,27,42,2024-02-24T22:00:00+00:00
Nairobi,9.3,0.0401625,28,39,1,26,39,2024-02-24T23:00:00+00:00
Nairobi,9.7,0.03825,29,41,1,27,41,2024-02-25T00:00:00+00:00
Nairobi,19,0.034425,50,66,1,47,66,2024-02-25T01:00:00+00:00
Nairobi,36,0.0363375,79,103,1,64,103,2024-02-25T02:00:00+00:00
Nairobi,14,0.0363375,43,56,1,40,56,2024-02-25T03:00:00+00:00
Nairobi,10,0.03825,32,42,1,30,42,2024-02-25T04:00:00+00:00
Nairobi,23,0.0325125,56,75,1,52,75,2024-02-25T05:00:00+00:00
Nairobi,18,0.02295,46,64,1,43,64,2024-02-25T06:00:00+00:00
Nairobi,11,-0.009945,28,46,1,26,46,2024-02-25T07:00:00+00:00
Nairobi,11,-0.02295,24,46,1,23,46,2024-02-25T08:00:00+00:00
Nairobi,12,-0.02295,28,50,1,26,50,2024-02-25T09:00:00+00:00
Nairobi,9.9,-0.019125,21,42,1,20,42,2024-02-25T10:00:00+00:00
Nairobi,38,-0.017595,70,108,1,59,108,2024-02-25T11:00:00+00:00
Nairobi,6.9,-0.0286875,11,29,1,11,29,2024-02-25T12:00:00+00:00
Nairobi,6.1,-0.0210375,8.2,26,1,8,26,2024-02-25T13:00:00+00:00
Nairobi,5.7,-0.00918,8.2,24,1,8,24,2024-02-25T14:00:00+00:00
Nairobi,6.8,-0.00898875,11,29,1,11,29,2024-02-25T15:00:00+00:00
Nairobi,12,0.0034425,26,50,1,25,50,2024-02-25T16:00:00+00:00
Nairobi,14,0.01224,32,56,1,30,56,2024-02-25T17:00:00+00:00
Nairobi,15,0.017595,36,58,1,34,58,2024-02-25T18:00:00+00:00
Nairobi,18,0.01702125,42,64,1,39,64,2024-02-25T19:00:00+00:00
Nairobi,15,0.014535,37,58,1,35,58,2024-02-25T20:00:00+00:00
Nairobi,19,0.019125,44,66,1,41,66,2024-02-25T21:00:00+00:00
Nairobi,19,0.026775,45,66,1,42,66,2024-02-25T22:00:00+00:00
Nairobi,15,0.026775,35,58,1,33,58,2024-02-25T23:00:00+00:00
Nairobi,5.5,0.03825,12,23,1,12,23,2024-02-26T00:00:00+00:00
Nairobi,5.5,0.0363375,12,23,1,12,23,2024-02-26T01:00:00+00:00
Nairobi,6.9,0.0325125,18,29,1,17,29,2024-02-26T02:00:00+00:00
Nairobi,7.7,0.034425,21,33,1,20,33,2024-02-26T03:00:00+00:00
Nairobi,19,0.0401625,46,66,1,43,66,2024-02-26T04:00:00+00:00
Nairobi,43,0.0363375,77,120,1,63,120,2024-02-26T05:00:00+00:00
Nairobi,18,-0.00248625,41,64,1,38,64,2024-02-26T06:00:00+00:00
Nairobi,24,-0.0612,45,77,1,42,77,2024-02-26T07:00:00+00:00
Nairobi,29,-0.042075,51,88,1,48,88,2024-02-26T08:00:00+00:00
Nairobi,19,-0.0325125,36,66,1,34,66,2024-02-26T09:00:00+00:00
Nairobi,11,-0.0172125,20,46,1,19,46,2024-02-26T10:00:00+00:00
Nairobi,7.3,-0.02295,11,31,1,11,31,2024-02-26T11:00:00+00:00
Nairobi,7,-0.01587375,9.9,30,1,10,30,2024-02-26T12:00:00+00:00
Nairobi,6.9,-0.019125,9.2,29,1,9,29,2024-02-26T13:00:00+00:00
Nairobi,7.4,-0.0286875,10,31,1,10,31,2024-02-26T14:00:00+00:00
Nairobi,6.7,-0.019125,8.8,28,1,9,28,2024-02-26T15:00:00+00:00
Nairobi,9.9,0.0210375,19,42,1,18,42,2024-02-26T16:00:00+00:00
Nairobi,11,0.049725,25,46,1,24,46,2024-02-26T17:00:00+00:00
Nairobi,15,0.042075,36,58,1,34,58,2024-02-26T18:00:00+00:00
Nairobi,16,0.034425,39,60,1,37,60,2024-02-26T19:00:00+00:00
Nairobi,6.7,0.0325125,14,28,1,13,28,2024-02-26T20:00:00+00:00
Nairobi,7.3,0.0306,17,31,1,16,31,2024-02-26T21:00:00+00:00
Nairobi,12,0.0248625,29,50,1,27,50,2024-02-26T22:00:00+00:00
Nairobi,13,0.0248625,34,54,1,32,54,2024-02-26T23:00:00+00:00
Nairobi,21,0.0363375,50,71,1,47,71,2024-02-27T00:00:00+00:00
Nairobi,19,0.0286875,46,66,1,43,66,2024-02-27T01:00:00+00:00
Nairobi,21,0.0325125,51,71,1,48,71,2024-02-27T02:00:00+00:00
Nairobi,17,0.026775,42,62,1,39,62,2024-02-27T03:00:00+00:00
Nairobi,25,0.0286875,56,79,1,52,79,2024-02-27T04:00:00+00:00
Nairobi,27,0.0306,57,84,1,53,84,2024-02-27T05:00:00+00:00
Nairobi,16,0.0286875,38,60,1,36,60,2024-02-27T06:00:00+00:00
Nairobi,9.4,-0.00592875,20,40,1,19,40,2024-02-27T07:00:00+00:00
Nairobi,9.4,-0.042075,16,40,1,15,40,2024-02-27T08:00:00+00:00
Nairobi,11,-0.0401625,22,46,1,21,46,2024-02-27T09:00:00+00:00
Nairobi,16,-0.026775,32,60,1,30,60,2024-02-27T10:00:00+00:00
Nairobi,10,-0.019125,18,42,1,17,42,2024-02-27T11:00:00+00:00
Nairobi,8.7,-0.00898875,15,37,1,14,37,2024-02-27T12:00:00+00:00
Nairobi,8,0.01702125,14,34,1,13,34,2024-02-27T13:00:00+00:00
Nairobi,11,0.0363375,25,46,1,24,46,2024-02-27T15:00:00+00:00
Nairobi,22,0.05355,47,73,1,44,73,2024-02-27T16:00:00+00:00
Nairobi,31,0.0592875,59,92,1,54,92,2024-02-27T17:00:00+00:00
Nairobi,35,0.0554625,65,101,1,57,101,2024-02-27T18:00:00+00:00
Nairobi,55,0.0554625,88,150,1,68,150,2024-02-27T19:00:00+00:00
Nairobi,21,0.03825,46,71,1,43,71,2024-02-27T20:00:00+00:00
Nairobi,7.8,0.0363375,19,33,1,18,33,2024-02-27T21:00:00+00:00
Nairobi,5.7,0.03825,13,24,1,13,24,2024-02-27T22:00:00+00:00
Nairobi,11,0.0401625,33,46,1,31,46,2024-02-27T23:00:00+00:00
Nairobi,5.7,0.0401625,14,24,1,13,24,2024-02-28T00:00:00+00:00
Nairobi,6.2,0.0363375,16,26,1,15,26,2024-02-28T01:00:00+00:00
Nairobi,7.3,0.0306,20,31,1,19,31,2024-02-28T02:00:00+00:00
Nairobi,16,0.0325125,42,60,1,39,60,2024-02-28T03:00:00+00:00
Nairobi,24,0.03825,53,77,1,50,77,2024-02-28T04:00:00+00:00
Nairobi,19,0.042075,45,66,1,42,66,2024-02-28T05:00:00+00:00
Nairobi,16,0.0210375,36,60,1,34,60,2024-02-28T06:00:00+00:00
Nairobi,11,-0.0179775,23,46,1,22,46,2024-02-28T07:00:00+00:00
Nairobi,10,-0.034425,18,42,1,17,42,2024-02-28T08:00:00+00:00
Nairobi,9.9,-0.034425,17,42,1,16,42,2024-02-28T09:00:00+00:00
Nairobi,7.8,-0.0248625,12,33,1,12,33,2024-02-28T10:00:00+00:00
Nairobi,6.7,-0.019125,9,28,1,9,28,2024-02-28T11:00:00+00:00
Nairobi,6.8,-0.019125,9.6,29,1,9,29,2024-02-28T12:00:00+00:00
Nairobi,7.2,-0.01377,11,30,1,11,30,2024-02-28T13:00:00+00:00
Nairobi,7.6,-0.0065025,12,32,1,12,32,2024-02-28T14:00:00+00:00
Nairobi,7.4,-0.0065025,13,31,1,13,31,2024-02-28T15:00:00+00:00
Nairobi,9.3,0.009945,19,39,1,18,39,2024-02-28T16:00:00+00:00
Nairobi,10,0.026775,23,42,1,22,42,2024-02-28T17:00:00+00:00
Nairobi,6.6,0.0669375,16,28,1,15,28,2024-02-28T18:00:00+00:00
Nairobi,7.6,0.0612,19,32,1,18,32,2024-02-28T19:00:00+00:00
Nairobi,21,0.057375,45,71,1,42,71,2024-02-28T20:00:00+00:00
Nairobi,29,0.0478125,61,88,1,55,88,2024-02-28T21:00:00+00:00
Nairobi,29,0.0401625,61,88,1,55,88,2024-02-28T22:00:00+00:00
Nairobi,30,0.0363375,61,90,1,55,90,2024-02-28T23:00:00+00:00
Nairobi,29,0.03825,61,88,1,55,88,2024-02-29T00:00:00+00:00
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
Nairobi,,0,,0,0,0,0,
